model num,web,"theta(0,0)","theta(0,1)","theta(0,2)","theta(0,3)","theta(1,0)","theta(1,1)","theta(1,2)","theta(1,3)",fibers,seed,iso
3805,1.868786481,159.2044225,68.29885856,130.6251482,67.6559328,151.8579005,24.59394755,114.0091109,38.91736694,TRUE,0.5,0.426630608
3806,2.242689797,127.4257614,112.7678412,0.42919391,18.01155108,95.55433575,68.13828974,177.3500004,25.42190118,TRUE,0.5,0.588896961
3807,2.414620357,105.8465221,83.97464717,61.37409349,111.6491454,174.5790766,64.69963365,31.65880674,15.61808355,TRUE,0.5,0.527020838
3808,2.012670464,141.8183255,91.81770085,119.2030546,54.09529408,105.2551241,36.33360284,95.06905457,12.24914198,TRUE,0.5,0.338744611
3809,2.368410168,20.85910399,98.54369017,18.20980085,106.7907914,6.748352117,143.6841312,151.3771097,89.0413477,TRUE,0.5,0.63215168
3810,1.75108091,54.17045975,148.2188747,177.9874767,42.51887642,143.8979639,52.18451637,117.6339679,144.7227839,TRUE,0.5,0.407096337
3811,2.840641988,48.93710942,167.938708,154.487499,172.9860832,22.5904805,122.5046791,66.41680919,3.362970242,TRUE,0.5,0.544118762
3812,1.822631301,42.53254993,147.2146253,37.73879507,61.10222621,137.1309626,57.91893698,147.6438682,114.1864593,TRUE,0.5,0.668559029
3813,1.43928992,65.12494753,137.7967688,163.0885199,71.31473139,88.85174792,117.7350654,54.00879158,166.017967,TRUE,0.5,0.641039639
3814,1.0289439,123.9768385,29.34256452,87.02850754,21.22662561,94.49716876,103.6662956,71.41258972,99.89583601,TRUE,0.5,0.312579457
3815,2.166077102,97.08679595,44.64545108,23.51556971,12.05501725,63.65318816,177.3949194,133.5898122,119.69107,TRUE,0.5,0.567271387
3816,1.417649713,8.94280012,87.89841855,150.2372859,49.96041685,174.2512603,171.0556783,18.1022781,91.75545777,TRUE,0.5,0.505243454
3817,2.162061812,82.82775587,129.6830174,175.4431788,179.5444383,158.3535376,36.28539094,41.47268133,29.77570575,TRUE,0.5,0.324517283
3818,1.612665854,126.0945647,95.71993904,79.26625484,27.63001693,50.26802443,106.368177,105.3976384,159.3169415,TRUE,0.5,0.573346359
3819,2.576503718,63.99299475,88.52022006,97.9143722,23.17275839,59.41075944,176.0275564,176.804075,130.1349983,TRUE,0.5,0.409563513
3820,2.449182488,130.7566214,4.676000074,95.46603043,122.4381611,166.7582455,126.1677673,152.5932215,27.01108124,TRUE,0.5,0.597308282
3821,2.17040252,10.94324678,17.49062879,149.6456874,126.1635153,61.93060418,87.59336046,15.8112037,106.9615413,TRUE,0.5,0.730001183
3822,1.134487248,44.68229812,89.11414709,33.03248268,45.46996768,58.45924525,31.88825282,85.00927273,51.92937573,TRUE,0.5,0.440279394
3823,1.973568152,120.8488859,173.186028,117.9492421,46.41440515,112.8581285,73.89347973,50.62342021,160.8257453,TRUE,0.5,0.438152335
3824,1.279900567,26.99183513,37.64197253,31.91818553,154.8509068,136.5192656,64.35873762,97.72017914,56.95027874,TRUE,0.5,0.372075529
3825,1.940844175,81.29982422,45.12788025,94.5831886,52.32623166,73.80344,41.69454585,81.1116026,56.81517417,TRUE,0.5,0.64918618
3826,1.635358333,132.2719227,85.35945574,59.83986091,143.2569478,166.6881337,105.7200075,119.9088361,73.4154697,TRUE,0.5,0.305614156
3827,1.152466548,99.33954279,68.66675779,37.9832712,101.9730873,107.8763757,157.5059196,21.37895029,71.47682592,TRUE,0.5,0.69724292
3828,2.964587312,110.9724181,158.2742821,4.527883036,154.3106968,79.11170282,158.9578807,103.9443676,37.30182577,TRUE,0.5,0.472376066
3829,1.018790527,168.6111598,36.18853469,153.6342129,24.93449748,102.8361511,7.209635438,38.27643985,22.63327637,TRUE,0.5,0.658208693
3830,2.266699596,161.3136794,130.323368,123.4669804,166.6427397,146.5260371,44.35437049,55.51217721,69.87307003,TRUE,0.5,0.501714935
3831,1.876023182,133.451232,142.2011068,169.4930504,100.7642267,34.25924017,179.8411486,41.70816936,108.640184,TRUE,0.5,0.463796182
3832,2.288269384,118.8837407,139.9169369,10.82793286,163.0946788,60.54842773,135.7974988,173.6207633,81.3350386,TRUE,0.5,0.507207923
3833,1.625516454,43.55800532,37.82952542,163.3110347,58.05162777,70.35378952,24.34855162,112.3378729,133.9134918,TRUE,0.5,0.561702781
3834,1.240247353,140.9091148,130.6142812,56.89928208,4.455594719,175.7096052,45.16215135,173.7140388,128.6480327,TRUE,0.5,0.354183023
3835,2.930309651,137.5344131,89.96029111,33.97340599,33.28076628,112.5939681,117.586035,5.020176106,18.76405183,TRUE,0.5,0.641262838
3836,1.614758244,104.2834373,97.94643213,1.430172361,38.35749505,39.29413436,62.69237543,44.18477692,116.3403621,TRUE,0.5,0.3475745
3837,2.256481989,31.30128697,135.1625527,51.52444421,81.74905026,51.21038757,25.63470239,58.76616697,93.40997022,TRUE,0.5,0.571506723
3838,2.684620024,28.66435338,52.73066646,37.49744492,153.6082801,68.55107571,100.9286745,169.1602333,91.26769047,TRUE,0.5,0.642343124
3839,2.466259946,13.81150696,177.675611,117.8516184,157.0325632,105.9475411,5.195877501,41.98195699,78.13155963,TRUE,0.5,0.690164715
3840,1.734567292,134.1592516,50.60056565,154.1142777,112.6658855,5.851807495,128.2211685,139.9503381,69.51350964,TRUE,0.5,0.701043122
3841,2.599680419,128.1861492,102.8898681,0.046903517,171.40503,18.75455448,143.2454118,6.136729425,9.05972482,TRUE,0.5,0.319801603
3842,1.536651332,15.03457243,0.428499892,26.58472658,149.1919315,33.31053808,154.0070766,36.73725563,150.603903,TRUE,0.5,0.576075363
3843,1.330793996,1.919374922,155.5714696,80.86078323,79.11809125,73.54132449,21.14066214,78.30467149,151.0274691,TRUE,0.5,0.611694066
3844,2.147818681,103.6122095,68.50669194,55.32917716,128.1260687,131.3805209,118.5826919,130.0476746,123.0447791,TRUE,0.5,0.618130337
3845,1.984037107,48.54143045,152.682582,45.5123854,10.30201698,6.37151514,172.0183948,138.7992012,20.65687282,TRUE,0.5,0.73041575
3846,2.849602657,165.9664163,139.7982709,145.8812799,126.7599967,44.184394,86.71712581,75.03545756,163.7836021,TRUE,0.5,0.580025047
3847,2.304735431,27.59831056,107.0555979,78.59757031,110.057893,167.448784,106.1950467,135.4847349,142.2717492,TRUE,0.5,0.377301766
3848,2.547849697,81.15177547,10.15753188,103.7292964,45.51874959,68.69730938,26.54194042,47.72347235,174.8056243,TRUE,0.5,0.406028068
3849,1.561012197,68.46362163,147.7068828,135.1964276,135.2012518,174.9764677,80.53064816,129.6557447,168.9137787,TRUE,0.5,0.565011856
3850,1.063965247,74.40768991,168.3256157,120.2438644,78.29191879,53.85242256,56.41720355,34.01707441,95.48110746,TRUE,0.5,0.632913426
3851,1.971817346,43.38050411,163.9917199,149.4260845,151.514708,58.86850839,5.579973061,3.593945295,62.61186315,TRUE,0.5,0.414525729
3852,1.00210518,146.3859778,117.0848651,145.6504168,178.7686852,52.84027009,152.5253296,159.4542187,163.3616128,TRUE,0.5,0.594051591
3853,2.754234616,95.44807595,138.7891677,100.7988667,4.10113223,176.8309604,118.3758942,114.8294882,36.04709079,TRUE,0.5,0.733455418
3854,1.278813386,111.1233321,67.10998109,176.4245946,122.3612988,86.05091514,172.375981,106.8257996,13.22421297,TRUE,0.5,0.364043363
3855,1.496582884,138.2925705,104.2431721,10.11181946,146.4293832,27.75822999,173.8622683,76.52282409,129.7350953,TRUE,0.5,0.726240229
3856,2.301614566,128.6724273,13.98344136,64.30936609,166.9165898,78.83300888,175.8404324,174.5731346,143.7854292,TRUE,0.5,0.412775423
3857,1.962574261,42.08170012,36.92531045,126.6843483,155.5394158,94.15015178,114.2215055,87.92538481,103.7570694,TRUE,0.5,0.676313936
3858,2.58676823,0.944973969,92.65063722,39.47801729,26.07494015,75.20264667,131.1037571,21.23304668,4.046759603,TRUE,0.5,0.485896381
3859,1.979476279,85.68657437,74.87980294,98.76539196,22.48111698,94.77109389,168.1595338,14.8084303,76.16542599,TRUE,0.5,0.458243306
3860,1.329525846,115.3375266,102.3748442,89.04694316,49.32802386,148.8349867,128.4725739,67.00260583,117.438115,TRUE,0.5,0.577101799
3861,2.898507058,95.12946408,159.8844016,150.7094413,147.4529063,47.37288157,50.10628794,39.35384703,174.2484206,TRUE,0.5,0.747186995
3862,1.445863738,127.9267032,76.94738024,54.99699045,131.7326258,71.824259,43.82519243,107.2730362,106.0467381,TRUE,0.5,0.616613351
3863,2.655770116,175.0464601,27.30736469,112.5827693,54.41447045,111.5193261,58.76931886,29.8298732,110.7780839,TRUE,0.5,0.335026534
3864,2.764331462,5.669856958,106.0354123,74.53737887,18.13934882,179.1442563,69.09100604,44.54273035,41.21722026,TRUE,0.5,0.371782819
3865,1.410812227,123.6758333,68.45711275,99.62232961,179.9558422,10.72002559,24.74376492,174.2106857,111.9229104,TRUE,0.5,0.565485527
3866,2.800871792,81.38285082,136.2559107,18.06462227,52.84742859,79.80615632,35.96210479,88.32165124,122.345799,TRUE,0.5,0.448497731
3867,1.777075273,143.3516862,151.631673,81.59099511,80.36300721,26.58375951,82.11081651,37.23887353,14.62106529,TRUE,0.5,0.527356922
3868,1.372316982,151.8785502,104.1237467,49.92605865,73.24995757,104.0746713,129.0786424,155.8426999,104.7407772,TRUE,0.5,0.652552987
3869,2.598971344,160.9389788,93.289165,22.64535722,164.1070672,26.01042767,177.8042945,63.8082569,167.5470484,TRUE,0.5,0.260575158
3870,1.045196412,45.08209043,155.7346624,175.4394916,145.842702,0.967274484,13.162277,142.5780289,21.01807162,TRUE,0.5,0.730174799
3871,1.616885478,161.378001,50.32764098,57.31766432,5.863422303,146.6880967,57.82143389,150.3880813,112.4342939,TRUE,0.5,0.444761962
3872,1.691591134,52.27236334,105.4377158,123.9454127,177.5875682,133.6178474,66.68816774,32.89297832,46.21526552,TRUE,0.5,0.518580094
3873,1.453589755,139.1348577,7.003282242,119.4367791,139.8999983,117.868749,76.76320482,49.68937637,4.392644355,TRUE,0.5,0.683170592
3874,1.934873104,97.37995857,46.82286599,123.067628,142.366954,179.4079634,50.59157955,113.8232995,14.88482498,TRUE,0.5,0.573660561
3875,1.077173062,77.16015996,77.11784214,1.086375959,120.1543063,110.5052163,155.7959469,147.2210007,58.89849891,TRUE,0.5,0.481327157
3876,2.628108389,78.21334292,122.8803853,144.2888909,125.9727744,33.91448419,172.6395671,88.11954759,41.93795608,TRUE,0.5,0.344501766
3877,2.023227517,178.008839,65.18762836,83.99399339,170.1549424,42.21633315,81.28016027,150.7831175,98.38818002,TRUE,0.5,0.726371712
3878,2.980159934,159.3201325,134.4545419,21.70897578,50.1355486,3.640842574,43.47517229,151.8590639,41.65043371,TRUE,0.5,0.273840376
3879,1.918309694,107.9364967,91.7478536,64.71464737,49.09113755,23.55073934,95.78543804,45.29465104,179.601967,TRUE,0.5,0.278968524
3880,1.989473696,155.3124157,169.1693861,38.67920071,174.2645351,7.11517456,4.218919144,6.486400527,74.57957024,TRUE,0.5,0.343870112
3881,1.480025022,6.904862179,48.56645285,80.93661237,50.62901626,50.58857621,146.8615409,165.6870624,151.5190249,TRUE,0.5,0.67572965
3882,2.931708076,169.0171883,173.3368407,76.61636455,0.907431398,159.3031253,59.68747991,30.86854263,35.96391224,TRUE,0.5,0.389703136
3883,1.009555479,93.11804832,23.63719726,154.362059,77.88893393,24.86687986,100.6148163,34.33056472,18.65057038,TRUE,0.5,0.692421475
3884,1.041575813,115.0662841,52.90294074,97.72053029,125.9112587,42.06011334,47.66072848,158.956558,172.3458039,TRUE,0.5,0.6588584
3885,2.303332126,72.14334098,118.3738165,166.3347642,176.4381959,152.1951584,6.037458984,28.6930524,110.0902843,TRUE,0.5,0.489002729
3886,2.928313192,139.4396947,19.04936244,59.66717294,144.859757,34.4810997,165.5807734,31.93423577,105.1297254,TRUE,0.5,0.718950201
3887,2.524568261,108.3093374,24.2509202,134.2932492,127.5126893,77.89882264,125.774824,132.5503579,170.0905944,TRUE,0.5,0.548011695
3888,2.402051349,18.45294546,136.8816672,159.2158335,45.3618363,179.4844794,52.28960269,20.32473561,2.641807887,TRUE,0.5,0.42780034
3889,2.403165415,176.0782099,40.87139536,8.904422458,57.16548058,84.40449593,164.6161501,176.6190838,49.6366761,TRUE,0.5,0.674313445
3890,2.495664411,36.34596417,10.24905632,96.97806891,73.40408226,52.25632565,85.43573344,143.2698345,113.190629,TRUE,0.5,0.364512312
3891,1.209526304,87.55478128,36.68590493,175.1019108,56.50011796,142.6102694,21.48705301,136.7821984,103.6808545,TRUE,0.5,0.492764979
3892,2.949010672,108.9269484,156.4650399,99.84214973,62.4521411,64.53595943,37.48076374,173.4338476,47.52639326,TRUE,0.5,0.385704801
3893,2.818712732,10.75596858,56.46812306,178.0232653,55.11834829,132.4845711,125.7575319,48.37274865,5.581248489,TRUE,0.5,0.282583339
3894,1.680087127,96.1954028,53.92457382,133.0079673,16.50214556,109.7320348,157.7849272,72.76616874,49.50561921,TRUE,0.5,0.442719284
3895,2.316024236,101.8502429,82.45397339,146.0927148,21.12408477,12.00707485,178.7091147,152.0343556,139.0022655,TRUE,0.5,0.636502387
3896,1.112021326,37.10727896,165.2049021,104.7085742,26.50685344,102.6028039,20.94274411,25.75327613,129.5274356,TRUE,0.5,0.542807937
3897,2.701968422,172.4440124,37.54222923,46.33210996,1.130754714,45.39483431,84.51108935,37.34468907,104.9038185,TRUE,0.5,0.440781769
3898,2.715740494,107.443632,54.77120784,65.12289709,98.480687,143.0985467,123.59707,172.1131058,167.3591607,TRUE,0.5,0.724704237
3899,1.999009059,86.68152199,124.0109705,121.3173698,0.167372134,153.0507117,98.76482585,155.7354277,169.6493571,TRUE,0.5,0.453347624
3900,2.335277941,21.6614409,8.661453553,19.83580765,161.5443399,76.89750168,51.28232028,85.29300711,148.4870368,TRUE,0.5,0.585191334
3901,2.944818253,136.138647,62.00668103,82.50262972,6.714799429,33.06862022,34.90540084,99.07113278,45.38308024,TRUE,0.5,0.427117853
3902,2.614259811,38.68980904,70.10386988,14.91509178,14.55917271,133.0740916,14.72785742,118.3627035,116.2366746,TRUE,0.5,0.442988221
3903,1.808940813,129.2396771,0.683808081,102.1287505,98.03321761,160.225035,52.59421944,32.7382672,74.45413038,TRUE,0.5,0.312463048
3904,2.52957662,176.6389053,112.1772112,69.05439987,38.81352167,41.9071084,20.72186927,101.1513929,179.6697164,TRUE,0.5,0.43130375
3905,2.416118825,26.75196645,175.8746859,49.22884589,31.39955112,115.0184367,140.153339,133.7233969,20.37884206,TRUE,0.5,0.455614404
3906,2.883549379,103.0343247,14.76010078,0.986301449,32.23879535,118.899882,92.68809239,126.0486576,174.9706674,TRUE,0.5,0.379269554
3907,1.488380529,15.9551366,74.89255954,68.95624316,83.75326066,167.4806595,15.66653399,116.4221969,102.8982604,TRUE,0.5,0.500573532
3908,1.684292667,19.29554573,19.21232927,26.07485667,8.770807791,44.88061491,153.5238927,165.9495514,26.68566669,TRUE,0.5,0.65548386
3909,2.427647314,43.19942996,85.76440253,101.7518487,77.35369724,164.7743621,173.6005987,91.61008544,14.01294196,TRUE,0.5,0.391589068
3910,2.58918986,159.8679668,80.46507161,24.65843174,73.46357747,134.7349053,100.8598224,126.7726608,157.5071001,TRUE,0.5,0.686773559
3911,1.057606277,155.0203864,49.58202505,166.0302472,129.5689404,41.35138293,2.389277459,128.7067061,32.62902664,TRUE,0.5,0.705810305
3912,1.831681734,147.8648392,98.49410048,37.91602713,167.5024505,95.1012254,110.4624472,151.4280157,36.1267448,TRUE,0.5,0.638447444
3913,1.432911309,22.64191737,114.3862164,75.03315437,51.72489764,34.79870474,174.5256005,30.47925748,48.50909333,TRUE,0.5,0.37868137
3914,2.145743044,159.7184511,171.5487766,102.5838856,87.23954765,73.91625023,176.9586759,68.98215046,97.45312573,TRUE,0.5,0.697569665
3915,1.423392382,126.4695176,149.1968251,45.19217641,139.3456378,102.295834,131.459931,83.58868919,72.46237246,TRUE,0.5,0.662787964
3916,1.654044502,36.76361473,53.3844519,165.6777755,125.1268993,152.8384007,78.46431011,43.38459359,47.90289397,TRUE,0.5,0.506212189
3917,2.667759372,62.37757147,41.04345074,158.2512089,148.7299103,20.35849015,29.01587667,36.88648887,77.39994591,TRUE,0.5,0.598723266
3918,2.975334086,100.5582616,120.0275746,174.9623628,93.22155694,62.22293274,46.71246289,166.8471332,175.1568669,TRUE,0.5,0.282425822
3919,2.165979659,89.0671274,100.004824,127.9926937,116.0429552,74.44812954,78.99817901,137.5950712,20.12863533,TRUE,0.5,0.708075664
3920,1.339116187,116.862871,29.96579428,23.08263469,138.4598804,15.15638629,61.1076801,138.7314786,145.0182962,TRUE,0.5,0.274270121
3921,1.014469479,108.8529277,49.24865692,169.2802435,70.96220853,62.46295467,74.22754131,28.18216025,13.08619702,TRUE,0.5,0.372190236
3922,1.856752965,95.28248504,83.53077121,125.674552,93.42311829,27.14969166,138.7707156,27.91923975,155.4182389,TRUE,0.5,0.435231749
3923,1.002849986,54.68241805,154.9012508,18.44268392,159.4032468,96.80602204,8.390712238,100.9020085,35.93841835,TRUE,0.5,0.407803177
3924,2.822923131,147.7809008,96.42292906,106.5533043,6.58214349,103.4061448,106.5998128,178.495457,135.7314279,TRUE,0.5,0.613960122
3925,1.486579368,0.715107747,92.77935057,3.142684569,26.53659779,85.05483624,86.17783806,53.47996243,158.7148712,TRUE,0.5,0.338097862
3926,1.630189843,79.60790737,58.20080079,14.81384961,150.4486984,139.0185036,123.7586978,27.89971924,136.5626258,TRUE,0.5,0.660995009
3927,1.69657818,159.9230964,136.0636889,55.24641335,139.7523301,35.9679004,54.95233985,128.9033014,78.00018301,TRUE,0.5,0.40621313
3928,1.446296163,149.2753414,35.73009428,12.34579328,72.35227158,90.13838509,73.80914167,33.73760077,67.89235284,TRUE,0.5,0.309883415
3929,2.737731412,50.22039483,171.4454119,84.11565747,178.3317741,36.90134779,17.01594061,152.911384,51.54781213,TRUE,0.5,0.490226049
3930,1.636088235,176.2720811,112.2039409,9.756152061,67.7151427,132.2066043,137.7856828,32.66951547,81.83632248,TRUE,0.5,0.334194024
3931,1.576815635,177.9214369,115.0554833,59.04184737,43.98284361,90.66298583,68.7716116,24.90470646,85.4594386,TRUE,0.5,0.727878873
3932,1.172734453,40.01168435,130.4229728,9.581121034,103.7098791,72.38970185,174.2099221,120.986661,155.9558336,TRUE,0.5,0.266811116
3933,1.623470573,144.7639991,82.52726812,50.33020126,120.7462509,121.3477084,135.465453,57.17445308,94.31101819,TRUE,0.5,0.732335182
3934,2.933443033,138.2286986,138.4893113,128.8646624,8.105857077,160.752204,170.3389043,145.8108319,171.2765287,TRUE,0.5,0.399150155
3935,1.158825828,28.2515699,104.0742842,80.35462503,42.61316534,19.67168604,105.5827392,122.9194644,166.7412268,TRUE,0.5,0.496492819
3936,2.241963482,11.90140066,33.1862532,75.14879363,33.94758936,24.79001659,77.86418634,6.339047545,86.0824427,TRUE,0.5,0.635677043
3937,2.902350919,156.5297107,97.42369969,47.00295209,21.80826613,118.6920364,102.0310302,125.0143881,54.36813883,TRUE,0.5,0.299861623
3938,2.284601877,77.66789863,17.07984288,89.67570467,121.2374917,39.43639833,147.5598348,93.63187743,62.70736423,TRUE,0.5,0.708831077
3939,2.354642523,17.47388921,4.983198535,27.37843724,118.6900349,109.1961826,62.44300065,96.10840705,94.11111698,TRUE,0.5,0.579315699
3940,1.627340731,151.5790411,17.4349012,0.102093196,103.9936546,152.9008549,60.82603199,8.058691673,137.4324224,TRUE,0.5,0.746132991
3941,2.244231427,156.1245539,161.2067047,31.74485824,133.4473367,23.79994861,170.4955156,52.08552812,35.41365828,TRUE,0.5,0.415667331
3942,2.738437123,111.9750223,14.85202997,32.0743647,140.2799421,52.56708879,76.64465433,45.96642385,157.8986727,TRUE,0.5,0.565517162
3943,1.605758726,71.72058095,154.5904021,12.17103023,14.67319445,176.1699587,56.86988679,173.9949261,125.7377699,TRUE,0.5,0.297094814
3944,1.62315406,154.604111,62.8394261,121.6220762,22.59813125,89.87820582,108.0135883,39.51934854,1.405581844,TRUE,0.5,0.73502432
3945,2.140984329,99.14543738,146.0149623,94.391558,151.1112411,177.696532,148.9709665,107.6942338,23.37534329,TRUE,0.5,0.594243932
3946,2.076820818,105.7854737,140.0911026,94.76262331,73.06355259,159.4810816,91.16429449,72.46879383,69.59007347,TRUE,0.5,0.349486395
